id,function,E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2,actinorhodin,prodiginine,CDA,DFO,coelichelin,coelibactin,TW95a,tetrahydroxynaphthalene,hopanoids,eicosapentaenoic acid,NRPS,type 1 PKS,type 1 PKS #2,chalcone synth 1,siderophore,FAS,sugar synthase,geosmin,butyro lactone,chalcone synth 2,sesq synth,deferrioxamine,Coelibactin_,sapB,chaplins,rodlins,aerial hyphae,Hierarchical Clustering (order),transient_osmotic_stress_from_lee,sustained_osmotic_lee,delayed_induction_osmotic_lee,transient_repression_osmotic_lee,Binned virido log2,Binned J1074 log2,Binned E14 log 2,Binned SPB74 log 2,Binned AA4 log2,Binned E14 log 2 (1),Binned SPB74 log 2 (1),Binned J1074 log2 (1),Binned AA4 log2 (1),Binned virido log2 (2)
SCO6228,_-_hypothetical_protein,0.304666872,1.786878686,2.552612921,2.677095401,1.433377512,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7213,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO6235,_-_hypothetical_protein,-0.047043709,0.237637848,0.316740576,0.517472687,0.039929635,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5064,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6238,_-_hypothetical_protein,0.021315469,0.060951196,0.202886959,0.165426134,-1.046154582,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4450,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6240,_-_hypothetical_protein,-0.22828358,0.460917034,1.497094784,1.53590079,1.380712644,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5537,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6241,_-_hypothetical_protein,-1.811026509,-0.003497204,0.354763104,-0.084013104,-0.695677268,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,284,No,No,No,No,0 < x = 2,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6242,_-_hypothetical_protein,-0.307773521,-0.144919428,-0.994198455,-1.291109854,-1.2336206,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,602,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6244,_-_hypothetical_protein,0.038438269,0.155421453,0.114673457,-0.190573942,-0.650374916,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3125,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6245,_-_hypothetical_protein,0.023563522,-0.349349822,1.264727394,0.930464876,0.02877013,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4808,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6252,_-_hypothetical_protein,-0.833377406,-1.305125774,0.592242424,1.028154097,0.884392918,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6063,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6261,_-_hypothetical_protein,-0.023199825,-0.060396656,-0.161636581,-0.194858409,-0.144559173,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3658,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6263,_-_hypothetical_protein,0.366493415,0.406017393,-0.219668437,-0.199288951,0.128094796,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4023,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6267,_-_hypothetical_protein,-0.149566105,1.917086414,0.886543409,1.523810429,0.247164654,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5942,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6276,_-_hypothetical_protein,-0.190647491,6.847160241,7.786769902,8.09469535,4.859555318,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7798,No,No,No,No,4 < x,4 < x,#NAME?,4 < x,4 < x,x = 2,2 < x,2 < x,2 < x,2 < x
SCO6283,_-_hypothetical_protein,-0.20336544,4.015237311,4.116256982,4.231341202,1.669713967,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7711,No,No,No,No,4 < x,4 < x,#NAME?,4 < x,0 < x = 2,x = 2,2 < x,2 < x,x = 2,2 < x
SCO6285,_-_hypothetical_protein,-0.146398384,3.626895332,4.553053541,4.153184789,1.378833915,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7710,No,No,No,No,4 < x,4 < x,#NAME?,2 < x = 4,0 < x = 2,x = 2,2 < x,2 < x,x = 2,2 < x
SCO6290,_-_hypothetical_protein,,,-0.076615207,-0.563919952,-1.180813612,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4423,No,No,No,No,#NAME?,#NAME?,,,#NAME?,,,x = 2,x = 2,x = 2
SCO6293,_-_hypothetical_protein,-0.388600043,0.187459505,1.084277928,1.411318301,1.443861368,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6185,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6296,_-_hypothetical_protein,0.207721049,-0.918882069,0.305708979,-0.455642637,1.138344953,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4565,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6298,_-_hypothetical_protein,-0.040026473,-1.020424265,-1.306019629,-0.699125049,-0.731289178,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,855,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6301,_-_hypothetical_protein,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3749,No,No,No,No,,,,,,,,,,
SCO6302,_-_hypothetical_protein,-1.789016607,0.898009664,0.423298506,1.876151003,2.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6393,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,2 < x = 4,x = 2,x = 2,x = 2,2 < x,x = 2
SCO6305,_-_hypothetical_protein,0.093405718,0.03682018,0.814634845,1.380686692,0.545202281,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5709,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6306,_-_hypothetical_protein,0.125744346,-0.820933554,0.661908406,0.680439659,-0.026489484,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2426,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6311,_-_hypothetical_protein,0.328167161,-0.761776415,-0.743986754,-0.428127435,-0.873110836,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1087,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6313,_-_hypothetical_protein,0.157898732,-0.909333077,-0.553305679,-0.796319758,0.21643246,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2003,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6316,_-_hypothetical_protein,-0.365778068,0.940981949,-0.893191331,-0.496473494,-1.096276808,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,650,No,No,No,No,#NAME?,#NAME?,#NAME?,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6317,_-_hypothetical_protein,0.506459022,1.279836727,1.177204924,2.207148011,2.469355419,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6715,No,No,No,No,0 < x = 2,2 < x = 4,0 < x = 2,0 < x = 2,2 < x = 4,x = 2,x = 2,2 < x,2 < x,x = 2
SCO6318,_-_hypothetical_protein,-0.071319562,0.150129692,-0.226654431,0.116168998,0.14168241,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3601,No,No,No,No,#NAME?,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6321,_-_hypothetical_protein,0.231858742,0.133143222,0.351478883,0.44610468,0.894078474,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5337,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6325,_-_hypothetical_protein,0.405015197,0.458374938,1.437429638,2.578255152,1.263003179,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6907,No,No,No,No,0 < x = 2,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,x = 2
SCO6326,_-_hypothetical_protein,0.30615575,-0.305125774,1.516911617,2.708812065,0.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6298,No,No,No,No,0 < x = 2,2 < x = 4,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,2 < x,x = 2,x = 2
SCO6327,_-_hypothetical_protein,0.45662856,0.228542106,1.62539958,1.600387536,0.455648257,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6239,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6328,_-_hypothetical_protein,-0.822158674,-0.622741043,1.177204924,1.117907481,0.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6050,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6329,_-_hypothetical_protein,-1.248414905,-1.824643729,-1.119679182,0.762972737,0.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,148,No,No,No,No,#NAME?,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6330,_-_hypothetical_protein,-0.058597375,-1.146571824,0.867853166,2.510512868,1.227649658,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6028,No,No,No,No,0 < x = 2,2 < x = 4,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,2 < x,x = 2,x = 2
SCO6331,_-_hypothetical_protein,-0.559124268,0.389587685,1.732830671,1.868003708,1.603133522,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6331,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6332,_-_hypothetical_protein,0.160980343,2.898009664,3.305492668,3.207148011,2.84796568,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7317,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,2 < x = 4,2 < x = 4,x = 2,2 < x,2 < x,2 < x,2 < x
SCO6333,_-_hypothetical_protein,-0.868430956,-0.105209915,0.369850002,0.632480653,-0.024280068,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2384,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6335,_-_hypothetical_protein,-0.821111377,0.836568389,2.231956594,2.349447655,1.626658877,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7096,No,No,No,No,2 < x = 4,2 < x = 4,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO6336,_-_hypothetical_protein,0.341530944,-0.865109051,1.040437079,0.947982479,0.849658776,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6083,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6340,_-_hypothetical_protein,-0.216425535,-0.661375339,-1.431286004,-1.117196786,-1.167721412,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,767,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6342,_-_hypothetical_protein,-0.191041915,0.193528666,0.110513186,0.271550788,-0.314367558,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3879,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6343,_-_hypothetical_protein,-0.427081646,-0.055174212,0.582266727,0.789209538,-0.795348481,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2393,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6346,_-_hypothetical_protein,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3748,No,No,No,No,,,,,,,,,,
SCO6348,_-_hypothetical_protein,-0.761924581,-0.127860293,1.296006771,0.764040868,0.576338732,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6071,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6350,_-_hypothetical_protein,0.00126002,0.66092214,0.329019809,0.155944545,0.215660488,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4165,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6351,_-_hypothetical_protein,0.038302829,-0.034347438,-0.169069224,0.013706309,-0.326052325,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2969,No,No,No,No,#NAME?,0 < x = 2,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6352,_-_hypothetical_protein,-0.291777486,1.965381982,2.636115693,2.675150635,1.244554761,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7193,No,No,No,No,2 < x = 4,2 < x = 4,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO6355,_-_hypothetical_protein,0.104428794,-0.346014531,1.065671039,1.415485519,1.496636808,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6183,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6356,_-_hypothetical_protein,-0.657748894,-1.3342133,-0.515474872,-0.311672971,0.903693327,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,509,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6357,_-_hypothetical_protein,-0.154613216,-0.921528305,-0.737230514,-0.537417717,0.977555291,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2470,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6358,_-_hypothetical_protein,0.036983851,-0.157756451,-0.066101798,0.130217362,-0.076462639,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3642,No,No,No,No,#NAME?,0 < x = 2,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6359,_-_hypothetical_protein,0.35116348,-0.321272856,-0.902704454,-0.908959494,-0.977405958,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1422,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6361,_-_hypothetical_protein,0.100599781,-1.582659749,-0.988105506,-1.067477015,0.04257796,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,938,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6365,_-_hypothetical_protein,1.748766728,1.202194265,2.612034425,3.225116584,3.10829202,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7490,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,2 < x = 4,x = 2,x = 2,2 < x,2 < x,2 < x
SCO6370,_-_hypothetical_protein,-2.570343,-2.944669137,1.111981715,1.561108802,2.541692324,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6408,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,2 < x = 4,x = 2,x = 2,x = 2,2 < x,x = 2
SCO6371,_-_hypothetical_protein,-0.371899518,0.254417375,0.762167425,0.476196842,0.362538852,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4949,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6372,_-_hypothetical_protein,-0.594984803,0,-0.161663995,0.706226002,-1.544351743,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4436,No,No,No,No,#NAME?,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6373,_-_hypothetical_protein,-0.364838607,-0.80795149,1.005132892,1.808921896,0.120710134,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4753,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6375,_-_hypothetical_protein,-0.075095021,0.204774841,0.437351655,1.090459016,0.573911778,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5561,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6376,_-_hypothetical_protein,-0.310719084,-0.571068908,0.39007315,0.733867411,0.008080446,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2346,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6378,_-_hypothetical_protein,-0.759247503,-2.305125774,-0.47644949,0.009018139,0.086082532,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,373,No,No,No,No,#NAME?,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6379,_-_hypothetical_protein,0.401063057,-0.650388173,0.855825912,1.206529933,1.655745032,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6165,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6380,_-_hypothetical_protein,-0.00462947,-0.053466784,0.799145274,1.161020909,1.416431612,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6178,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6382,_-_hypothetical_protein,0.010273829,-0.413553233,-1.084220357,-1.174339383,0.20737739,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1326,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6383,_-_hypothetical_protein,-0.290446918,-2.287355086,-0.460337805,0.044171104,-0.677858299,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,412,No,No,No,No,#NAME?,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6385,_-_hypothetical_protein,-0.649154454,-1.384652287,2.065000545,1.969352657,0.375029797,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6035,No,No,No,No,2 < x = 4,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,2 < x
SCO6386,_-_hypothetical_protein,0.143919971,2.279836727,3.095204534,3.733234322,2.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7409,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,2 < x = 4,2 < x = 4,x = 2,2 < x,2 < x,2 < x,2 < x
SCO6387,_-_hypothetical_protein,-0.248414905,2.78825356,1.779551219,1.985277386,-0.461092411,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6451,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,2 < x = 4,#NAME?,x = 2,2 < x,x = 2,x = 2,x = 2
SCO6388,_-_hypothetical_protein,-0.215017084,1.043337438,3.022392139,2.658691147,2.715127283,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7459,No,No,No,No,2 < x = 4,2 < x = 4,#NAME?,0 < x = 2,2 < x = 4,x = 2,x = 2,2 < x,2 < x,2 < x
SCO6389,_-_hypothetical_protein,-0.666806903,-0.166575532,0.90803426,1.523305304,1.247413155,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6143,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6390,_-_hypothetical_protein,0.340532534,-0.399331694,1.242965938,1.561941287,0.723946101,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6212,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6399,_-_hypothetical_protein,0.195046307,0.631451166,2.148287285,2.478206746,0.906990863,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6911,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO6401,_-_hypothetical_protein,0.086260353,0.994995658,2.7429713,2.202283667,1.073050086,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6976,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO6402,_-_hypothetical_protein,0.530172239,0.433793598,0.189087326,-0.17159951,0.371834572,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4247,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6403,_-_hypothetical_protein,-0.248414905,-1.40960623,2.017697124,1.839402678,1.455648257,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6038,No,No,No,No,2 < x = 4,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,2 < x
SCO6404,_-_hypothetical_protein,-0.041759991,0.664631822,1.105925151,0.36499285,-0.181297719,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5480,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO6406,_-_hypothetical_protein,0.336893457,-0.527518195,0.416266094,0.193932965,-0.573092077,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2177,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
